NTP,Polymerised Nucleotide,Exhausted Nucleotide,tRNA,Amino Acids,Creatine_Phosphate,Pyrophosphate,Creatine,TL Enzymes,Modelled Final Protein,Round #,Pred for Model #: 1,Pred for Model #: 2,Pred for Model #: 3,Pred for Model #: 4,Pred for Model #: 5,Pred for Model #: 6,Pred for Model #: 7,Pred for Model #: 8,Pred for Model #: 9,Pred for Model #: 10,Pred for Model #: 11,Pred for Model #: 12,Pred for Model #: 13,Pred for Model #: 14,Pred for Model #: 15,Pred for Model #: 16,Pred for Model #: 17,Pred for Model #: 18,Pred for Model #: 19,Pred for Model #: 20,Pred for Model #: 21,Pred for Model #: 22,Pred for Model #: 23,Pred for Model #: 24,Pred for Model #: 25,Predicted Mean,StdDev
2400.0,0.25,0.35,3.5,420.0,0.0,0.8,0.8,6.0,420.79999997587566,2,197.15777587890625,196.35145568847656,175.6011505126953,201.8604888916016,235.52413940429688,190.82383728027344,215.6083374023437,207.28372192382807,209.36314392089844,206.70437622070312,198.84103393554688,181.81295776367188,182.21812438964844,201.94468688964844,192.0010681152344,227.1069793701172,199.37911987304688,195.8691253662109,219.3212432861328,202.9296417236328,177.37901306152344,236.4129638671875,197.6511383056641,216.5795745849609,189.6885528564453,202.216537475586,16.262592315673828
1800.0,0.2,0.5,3.0,600.0,2000.0,0.9,0.4,6.0,444.738678818856,2,179.0527801513672,224.8591766357422,178.8136749267578,211.6055908203125,232.8109130859375,200.6178436279297,220.33468627929688,199.8258514404297,205.80670166015625,207.06886291503903,200.31846618652344,169.73670959472656,213.8813018798828,202.97476196289065,178.77085876464844,212.6056365966797,170.38194274902344,194.584213256836,214.5724334716797,204.4658966064453,172.7949676513672,232.7943878173828,197.10455322265625,209.25259399414065,186.071533203125,200.84425354003903,18.4460678100586
900.0,0.4,0.4,4.5,600.0,3000.0,1.0,0.6,5.4,472.45825223959935,2,196.8029327392578,224.49346923828125,196.123046875,212.82864379882807,231.26141357421875,212.7690887451172,227.7515563964844,211.30113220214844,216.831283569336,227.4430084228516,210.5997772216797,216.40579223632807,221.5462341308593,226.40005493164065,198.241455078125,207.26824951171875,195.68704223632807,215.2216186523437,214.7100830078125,215.4818115234375,212.58204650878903,221.8049468994141,221.34776306152344,218.5994415283203,190.45274353027344,213.7582092285156,11.112579345703123
2400.0,0.1,0.35,0.5,600.0,500.0,0.7,0.9,6.0,202.18567946197723,2,171.4064178466797,195.7441253662109,159.0422821044922,206.1638946533203,230.1085357666016,177.08583068847656,201.138916015625,191.91964721679688,209.38592529296875,188.0567321777344,188.2461700439453,152.86402893066406,177.73553466796875,167.0377197265625,167.4701385498047,217.1439971923828,177.15162658691406,188.87745666503903,197.9405670166016,188.6196136474609,151.1480712890625,246.2907257080078,186.746322631836,190.6950836181641,198.2180633544922,189.0495147705078,22.50079345703125
1800.0,0.05,0.45,2.5,420.0,1500.0,1.0,0.9,5.4,376.4392550688816,2,174.6764373779297,200.15663146972656,183.80845642089844,211.31521606445312,227.7681427001953,186.6143341064453,203.7550811767578,200.8209228515625,213.3806915283203,201.9623260498047,191.7595672607422,153.9488525390625,187.818115234375,192.07907104492188,164.22787475585938,224.37014770507807,184.00128173828125,196.8180389404297,187.30172729492188,188.3932342529297,161.13975524902344,227.39065551757807,201.1941070556641,211.9973602294922,181.7912750244141,194.3396148681641,19.31217765808105
1800.0,0.35,0.35,4.5,600.0,4000.0,0.8,0.9,4.199999999999999,364.03514773937326,2,205.3689880371093,225.7700958251953,213.12977600097656,216.93931579589844,226.28195190429688,216.8515472412109,230.51242065429688,218.8868103027344,229.77479553222656,235.3783264160156,214.1871337890625,220.92691040039065,214.1853179931641,218.92251586914065,211.84548950195312,215.2987365722656,218.2520446777344,215.9315795898437,206.0399169921875,216.5838623046875,216.54005432128903,220.3631134033203,226.4283905029297,216.3533172607422,207.24615478515625,218.3199615478516,7.472990989685059
1800.0,0.3,0.15,5.0,540.0,1500.0,0.8,1.0,4.199999999999999,375.02242229097664,2,201.899154663086,195.5730438232422,191.2989654541016,199.15380859375,226.13336181640625,194.76768493652344,208.14816284179688,214.2682037353516,218.50198364257807,225.70138549804688,197.54335021972656,229.1942138671875,178.59811401367188,199.04258728027344,199.13430786132807,226.82205200195312,215.04360961914065,199.32815551757807,198.362060546875,199.61427307128903,203.26217651367188,222.1643218994141,210.57150268554688,216.01031494140625,194.91409301757807,206.60205078125,13.159371376037598
3000.0,0.0,0.4,3.0,600.0,3500.0,0.9,0.9,3.6,269.11995509803114,2,184.0012969970703,230.424057006836,204.83984375,225.40460205078125,225.5764617919922,205.7801971435547,215.25100708007807,212.47476196289065,230.83502197265625,223.78811645507807,202.1057281494141,174.309814453125,205.6698608398437,187.1907501220703,178.91543579101562,243.5096740722656,201.54396057128903,196.3142852783203,194.43516540527344,199.41368103027344,173.3572998046875,235.6817169189453,207.7937774658203,215.64752197265625,212.42642211914065,207.4676208496093,19.080219268798828
2700.0,0.35,0.4,3.5,600.0,1000.0,0.9,0.0,6.0,472.7571048454228,2,188.7588348388672,229.81298828125,160.67027282714844,194.6930694580078,224.9215087890625,202.9716644287109,230.7372589111328,198.60806274414065,189.5602569580078,204.691162109375,208.814208984375,188.80186462402344,225.2182006835937,203.60250854492188,186.86196899414065,216.6556854248047,169.48870849609375,181.5418701171875,251.1588897705078,214.7923278808593,179.24378967285156,235.0767517089844,181.046875,209.7559814453125,195.2197265625,202.9081573486328,22.01754570007324
1800.0,0.2,0.5,4.5,540.0,3500.0,0.7,0.5,5.4,463.6463374546489,2,189.4418792724609,224.2034912109375,204.9940490722656,211.7309112548828,224.28038024902344,206.0308990478516,219.5576019287109,203.6407623291016,208.7062530517578,217.8861846923828,203.24832153320312,174.83856201171875,211.4687042236328,209.9949188232422,196.2707672119141,203.475830078125,189.6118011474609,193.5331573486328,201.9661865234375,204.4076690673828,183.4521331787109,210.3429107666016,203.96665954589844,209.9471893310547,178.75367736816406,203.4300537109375,12.916523933410645
2700.0,0.05,0.4,4.0,480.0,3500.0,0.3,0.9,5.4,423.9955814362095,2,192.4202575683593,205.0095367431641,213.72537231445312,208.5647125244141,223.6220703125,192.7696990966797,206.69290161132807,203.85487365722656,213.50311279296875,213.4519805908203,199.0233764648437,156.84703063964844,182.166244506836,184.4862670898437,204.9694976806641,203.6427001953125,211.13189697265625,181.75714111328125,180.7819366455078,192.73573303222656,168.08920288085938,204.052734375,198.013671875,201.6601409912109,180.29617309570312,196.9307403564453,15.69276523590088
3000.0,0.25,0.4,2.5,540.0,1000.0,0.9,1.0,3.0,206.97935306406163,2,188.6766357421875,209.85118103027344,174.99172973632812,214.6737518310547,223.550048828125,199.9851837158203,215.5533599853516,206.3565826416016,224.63742065429688,208.8851318359375,191.9127960205078,191.54742431640625,184.29498291015625,198.3819580078125,183.5081024169922,243.81036376953125,199.7460021972656,205.1096343994141,212.7503204345703,203.9173126220703,182.72560119628903,252.16329956054688,202.7932891845703,211.7099609375,220.35940551757807,206.0756683349609,18.287521362304688
2700.0,0.35,0.5,5.0,360.0,500.0,0.9,1.0,2.4000000000000004,216.50019928046345,2,204.3941192626953,202.0052947998047,190.476318359375,211.9527282714844,222.65948486328125,206.997314453125,218.4373321533203,213.8194122314453,225.709213256836,218.546875,188.88023376464844,203.86334228515625,174.43170166015625,228.41441345214844,198.66793823242188,245.7364196777344,210.4562530517578,210.47499084472656,216.13308715820312,205.60397338867188,196.74497985839844,240.5967559814453,209.233642578125,227.83425903320312,204.39605712890625,211.0586395263672,15.863849639892578
3000.0,0.35,0.35,4.0,600.0,1500.0,0.4,1.0,3.0,237.610752434192,2,201.05772399902344,203.3711395263672,186.8790740966797,207.153549194336,221.4331817626953,200.89781188964844,214.3957061767578,207.1415557861328,220.88380432128903,213.94171142578125,192.0577850341797,207.5605926513672,170.04286193847656,199.0565795898437,213.4770965576172,223.56979370117188,210.3191375732422,197.412109375,207.4294586181641,202.6117706298828,193.4144744873047,237.8902587890625,200.25875854492188,201.5330352783203,213.3357696533203,205.884994506836,13.399544715881348
1800.0,0.05,0.4,5.0,540.0,2500.0,0.5,0.3,6.0,526.2411963408482,2,176.0723876953125,206.5671539306641,190.74549865722656,192.97091674804688,221.0214385986328,185.4014434814453,196.31344604492188,189.84332275390625,187.6668395996093,205.00119018554688,184.3845672607422,157.0530242919922,188.2035522460937,183.9495391845703,182.4652709960937,195.6552124023437,172.4949493408203,162.5733642578125,185.25503540039065,183.73995971679688,157.38018798828125,196.6934051513672,178.2675018310547,199.7927703857422,153.12246704101562,185.305404663086,16.136159896850586
1800.0,0.3,0.4,3.0,540.0,3000.0,0.8,1.0,4.199999999999999,308.41072601818854,2,190.72315979003903,210.0089874267578,195.11257934570312,212.99636840820312,221.00640869140625,202.6510772705078,218.3925170898437,206.9726409912109,222.96871948242188,215.41168212890625,201.9844665527344,194.77003479003903,197.93478393554688,206.7876434326172,194.4755859375,211.24020385742188,203.4286193847656,211.8272399902344,197.3343811035156,204.09967041015625,196.87355041503903,224.0513153076172,215.8309783935547,205.3314971923828,203.21522521972656,206.6171875,9.522567749023438
3000.0,0.3,0.35,3.5,480.0,500.0,0.8,0.5,4.800000000000001,373.7399810585492,2,192.443588256836,207.5765838623047,166.89993286132812,194.7752227783203,220.3168487548828,194.19985961914065,218.1116638183593,198.92263793945312,199.16091918945312,202.9648895263672,196.1629943847656,186.6708221435547,192.23727416992188,197.51519775390625,188.8056182861328,225.5685577392578,186.8649444580078,184.8299560546875,230.9644470214844,205.17724609375,177.23646545410156,233.3775329589844,185.2854919433593,209.3340301513672,197.68460083007807,199.72349548339844,16.314613342285156
3000.0,0.25,0.45,4.5,420.0,1000.0,0.0,0.9,4.800000000000001,383.47401565312606,2,198.9075622558593,182.51690673828125,191.2161865234375,195.05419921875,220.164291381836,185.139404296875,201.694580078125,196.490234375,201.726303100586,197.27967834472656,184.9751892089844,162.38087463378906,149.026611328125,193.68663024902344,220.15089416503903,199.32000732421875,205.878662109375,177.51681518554688,195.78390502929688,188.8919982910156,167.0872344970703,213.5205841064453,183.5720367431641,196.37451171875,177.63223266601562,191.43951416015625,16.640363693237305
1500.0,0.1,0.35,4.5,120.0,500.0,1.0,1.0,6.0,121.0000000003032,2,189.79263305664065,170.33633422851562,191.734603881836,189.3263702392578,220.1166839599609,175.7425079345703,196.54266357421875,203.84835815429688,200.5504302978516,202.7952117919922,190.3453826904297,162.3671875,166.17672729492188,202.5235595703125,171.9708251953125,218.1433563232422,203.9093017578125,190.5309600830078,185.06434631347656,182.12506103515625,168.63873291015625,203.2243194580078,199.884521484375,221.96128845214844,154.05361938476562,190.4682159423828,18.180173873901367
2700.0,0.3,0.4,5.0,420.0,3500.0,0.8,0.8,4.199999999999999,379.29238301940507,2,211.66375732421875,223.0774078369141,216.9317779541016,211.8736572265625,220.04803466796875,215.6756134033203,232.3863220214844,219.3008728027344,222.2822265625,231.35626220703125,215.9130706787109,202.2723388671875,211.56983947753903,221.90879821777344,213.0608673095703,223.6050567626953,220.94825744628903,206.1502990722656,217.4187469482422,217.29083251953125,206.19468688964844,213.78631591796875,217.22499084472656,223.39170837402344,202.5406036376953,216.7148895263672,7.687060832977295
2700.0,0.15,0.2,4.0,600.0,3500.0,0.4,0.6,6.0,476.0319213493249,2,194.99966430664065,212.5728302001953,199.33673095703125,196.11862182617188,220.02752685546875,192.9464569091797,212.55300903320312,202.7586364746093,203.6102905273437,217.23214721679688,207.1125640869141,186.99526977539065,199.6109771728516,175.9635772705078,205.32069396972656,200.05145263671875,208.47708129882807,174.24203491210938,199.7104034423828,200.27674865722656,180.1234130859375,202.46177673339844,192.33551025390625,196.7631072998047,187.64044189453125,198.7696685791016,11.674941062927246
2700.0,0.05,0.0,3.0,600.0,500.0,1.0,0.9,3.6,269.4166542520646,2,176.7367401123047,190.74969482421875,159.73643493652344,192.11572265625,219.0907592773437,173.76438903808594,187.4395446777344,201.59239196777344,207.5846099853516,208.05487060546875,180.2172088623047,206.57546997070312,169.66549682617188,153.66891479492188,160.4318084716797,247.13394165039065,194.33399963378903,174.5543670654297,194.71487426757807,181.09988403320312,166.4283905029297,232.4002990722656,183.6129302978516,205.4268341064453,201.5761566162109,190.7482452392578,22.671831130981445
1200.0,0.5,0.4,3.0,540.0,3500.0,1.0,1.0,4.199999999999999,316.58811136921986,2,199.3035583496093,216.42996215820312,196.49929809570312,215.6819610595703,218.8375396728516,213.82183837890625,233.4898681640625,213.071517944336,227.2441864013672,222.5170745849609,214.15823364257807,220.9786376953125,216.6693420410156,228.3964080810547,202.87213134765625,204.38848876953125,210.889892578125,231.42730712890625,212.6829528808593,218.08810424804688,223.8787841796875,223.86343383789065,231.3416290283203,210.3194122314453,211.9813690185547,216.7533264160156,9.827588081359863
2400.0,0.5,0.45,2.5,480.0,2000.0,1.0,0.3,6.0,420.5998418266501,2,197.53189086914065,226.6765289306641,171.2267608642578,199.7281494140625,218.6956329345703,209.8259429931641,243.8459625244141,201.6879272460937,199.0541076660156,204.56558227539065,219.8016967773437,194.2372131347656,234.73374938964844,222.0907745361328,197.1131134033203,204.38037109375,189.7235107421875,206.0825958251953,256.00408935546875,225.135986328125,200.02423095703125,228.1145477294922,201.02264404296875,209.14064025878903,205.0202178955078,210.6185607910156,18.34663200378418
2400.0,0.0,0.4,3.0,540.0,2000.0,0.5,0.6,5.4,378.5996777701868,2,168.8937225341797,199.80484008789065,179.6580352783203,198.2566833496093,218.54910278320312,178.3196258544922,192.7914886474609,187.41510009765625,195.91946411132807,193.949935913086,181.0858459472656,142.78280639648438,177.1524200439453,168.21278381347656,172.97116088867188,204.8728179931641,173.36444091796875,167.16165161132812,180.78390502929688,179.24293518066406,146.29795837402344,212.41981506347656,177.0630645751953,192.8726959228516,171.77755737304688,182.4647827148437,17.903535842895508
3000.0,0.15,0.35,2.0,480.0,3500.0,0.3,1.0,6.0,327.6222036804207,2,194.7201232910156,202.39303588867188,201.4615478515625,205.98829650878903,218.52130126953125,190.4822235107422,215.82310485839844,201.83221435546875,213.6019287109375,204.3847045898437,209.0672302246093,156.83238220214844,189.79959106445312,179.02040100097656,206.9152069091797,194.6190948486328,216.9921264648437,189.4449462890625,195.0396423339844,200.1497802734375,172.6765899658203,209.3733062744141,199.5520172119141,190.4433135986328,197.7727966308593,198.2763061523437,14.15865993499756
300.0,0.5,0.5,1.5,540.0,4000.0,1.0,1.0,5.4,308.7380211829264,2,185.23028564453125,211.8158569335937,190.79025268554688,219.5012969970703,218.2585601806641,207.49215698242188,230.17037963867188,202.7408142089844,222.1184539794922,209.43833923339844,213.8744354248047,197.07632446289065,221.9275665283203,227.04991149902344,192.65496826171875,185.0654144287109,197.95001220703125,237.1226348876953,202.2769317626953,213.48995971679688,215.9231109619141,217.2918243408203,232.76678466796875,197.38897705078125,200.1540985107422,209.9827880859375,14.591851234436035
1200.0,0.2,0.4,4.0,600.0,1000.0,0.5,0.9,3.6,282.826163331087,2,169.96566772460938,182.61819458007807,171.74197387695312,198.95465087890625,217.90603637695312,178.43157958984375,182.1455841064453,186.79153442382807,203.6279296875,196.54904174804688,164.8008270263672,179.93162536621094,151.25311279296875,185.3956756591797,178.30657958984375,203.08990478515625,174.52774047851562,184.55026245117188,167.34471130371094,174.3287353515625,167.7294158935547,220.6421356201172,188.6429138183593,190.1694183349609,171.34762573242188,183.6317443847656,16.39145851135254
3000.0,0.0,0.5,3.5,540.0,500.0,0.4,0.8,3.0,222.60579269312967,2,167.3201446533203,191.81326293945312,174.37985229492188,203.65457153320312,217.8424072265625,177.9247283935547,183.4763946533203,184.9277191162109,203.0043487548828,189.8267059326172,160.8737335205078,143.11253356933594,146.42002868652344,171.1885986328125,172.08590698242188,226.96221923828125,173.9435577392578,167.23593139648438,178.5771026611328,170.880615234375,138.51513671875,233.0403289794922,171.0856475830078,197.20204162597656,181.3204498291016,181.0645446777344,23.59169006347656
1500.0,0.05,0.45,4.5,600.0,3000.0,1.0,0.4,4.199999999999999,369.0329994906017,2,169.02896118164062,223.24658203125,190.435302734375,207.96014404296875,217.4603271484375,196.99224853515625,201.54754638671875,197.1152191162109,203.84510803222656,214.3336944580078,185.31056213378903,172.66163635253906,205.5705718994141,193.73776245117188,162.83998107910156,219.5282592773437,163.29090881347656,181.9351501464844,184.7281951904297,188.5214385986328,167.8525848388672,214.250732421875,193.5986328125,211.7924346923828,173.06134033203125,193.62583923339844,18.439483642578125
0.0,0.2,0.3,5.0,600.0,3500.0,0.9,0.4,6.0,0.0,2,173.02455139160156,206.55642700195312,190.8970642089844,192.0903778076172,217.2404022216797,188.7739105224609,196.9412384033203,193.33506774902344,193.0271453857422,214.7381286621093,191.7716217041016,195.4265594482422,206.38536071777344,196.7911376953125,173.15008544921875,191.90347290039065,172.72242736816406,184.9667053222656,176.82351684570312,187.26470947265625,185.9493408203125,187.75392150878903,200.6988525390625,201.9840545654297,150.5184326171875,190.82937622070312,14.364673614501951
2400.0,0.3,0.45,5.0,420.0,2500.0,0.1,0.9,4.800000000000001,408.2203756001296,2,202.67919921875,190.4053192138672,206.1219024658203,198.79600524902344,217.20494079589844,193.5205535888672,208.36227416992188,201.1326904296875,205.6028289794922,207.5668182373047,194.05015563964844,174.79257202148438,165.8588104248047,205.26084899902344,224.3369140625,188.8124237060547,215.5137939453125,187.0506286621093,192.0222625732422,195.3257598876953,183.5588531494141,199.9918670654297,196.6389617919922,196.764892578125,175.00967407226562,197.05523681640625,13.557334899902344
900.0,0.5,0.25,4.5,540.0,2000.0,0.6,0.9,4.800000000000001,402.8973298926626,2,198.1604461669922,187.96041870117188,184.5266876220703,192.0800628662109,216.8212280273437,193.049072265625,210.3356475830078,202.6495361328125,206.3264617919922,212.8020782470703,196.8444061279297,225.7264862060547,180.559310913086,212.13333129882807,208.75294494628903,187.9528045654297,208.13710021972656,204.94371032714844,198.9869079589844,202.3426971435547,212.0131378173828,207.3184967041016,210.0738677978516,197.63185119628903,183.2737731933593,201.6560974121093,11.422870635986328
3000.0,0.0,0.5,4.0,420.0,3000.0,0.9,0.6,4.199999999999999,351.6840836877551,2,183.91973876953125,223.7976989746093,204.1594390869141,213.41026306152344,216.5907440185547,201.25201416015625,214.08387756347656,205.3316802978516,211.772689819336,215.3701171875,198.27333068847656,152.87718200683594,204.5013427734375,196.31427001953125,176.4195098876953,233.39324951171875,190.4419403076172,183.83917236328125,198.67996215820312,196.082763671875,162.81246948242188,217.3777313232422,195.0780792236328,218.4337615966797,189.03152465820312,200.1297912597656,18.67200088500977
2100.0,0.5,0.5,1.0,480.0,2000.0,1.0,0.5,6.0,296.7464897561236,2,188.13058471679688,219.2006072998047,164.41221618652344,204.2671813964844,216.40724182128903,204.4040679931641,239.8827514648437,196.5084991455078,202.2188873291016,195.64205932617188,215.98306274414065,181.07525634765625,229.22018432617188,217.687240600586,189.2010040283203,196.44168090820312,186.7220764160156,213.92852783203125,246.1057586669922,219.9979248046875,194.81700134277344,232.18475341796875,203.57286071777344,199.441650390625,208.38406372070312,206.63345336914065,18.88683319091797
2400.0,0.2,0.5,5.0,540.0,500.0,0.4,0.3,4.199999999999999,362.9203655692223,2,176.42079162597656,198.4880828857422,168.12644958496094,189.9623565673828,216.17941284179688,184.4655303955078,195.3305053710937,182.3256378173828,184.616943359375,192.7319793701172,168.9286346435547,161.94235229492188,166.92173767089844,191.2622833251953,185.5874786376953,208.1127166748047,162.5506134033203,163.3382568359375,200.65353393554688,183.1220550537109,155.14431762695312,218.368881225586,167.21925354003906,198.177001953125,165.05972290039062,183.4014434814453,17.62074089050293
2400.0,0.5,0.45,1.5,600.0,5000.0,1.0,0.4,6.0,346.1756313372247,2,200.37095642089844,251.061279296875,194.7451629638672,215.1017608642578,215.97390747070312,225.4553375244141,258.56561279296875,210.053955078125,214.9703521728516,219.2647857666016,240.8652801513672,199.77517700195312,265.75054931640625,223.72775268554688,207.010498046875,195.30230712890625,208.1171722412109,220.62796020507807,251.9700622558593,237.7607879638672,216.6361389160156,222.1127014160156,220.12420654296875,204.29391479492188,224.6939849853516,221.7732391357422,19.45623207092285
1200.0,0.2,0.1,4.5,420.0,1000.0,0.8,0.9,5.4,420.7999977693934,2,185.3287811279297,172.3759765625,177.03033447265625,180.3498992919922,215.49969482421875,171.97276306152344,187.8695678710937,198.2255096435547,196.59120178222656,206.08737182617188,186.58419799804688,201.3751678466797,164.9530029296875,180.43032836914065,177.6415252685547,206.3238220214844,197.5001983642578,180.6756134033203,179.9798583984375,180.6922302246093,180.33514404296875,198.4013671875,193.94911193847656,203.4593200683593,165.07997131347656,187.54849243164065,13.51596450805664
2700.0,0.1,0.4,2.0,600.0,0.0,0.7,0.5,4.199999999999999,250.571678248475,2,159.56201171875,197.0922393798828,145.19656372070312,193.5229949951172,214.5110321044922,174.3645782470703,191.01377868652344,179.712646484375,190.7422790527344,180.8050537109375,169.21571350097656,152.3137664794922,170.66314697265625,165.68016052246094,156.77957153320312,220.3890380859375,154.9976806640625,167.35890197753906,198.1962280273437,180.48097229003903,141.35552978515625,238.3515472412109,165.2530975341797,189.635498046875,186.43150329589844,179.34500122070312,23.50995445251465
1500.0,0.45,0.0,5.0,540.0,0.0,0.9,0.3,6.0,385.2171764440303,2,195.8043365478516,188.09385681152344,155.1562042236328,162.60816955566406,214.37594604492188,180.4319305419922,204.41221618652344,197.56451416015625,179.41400146484375,207.2838287353516,194.85069274902344,237.04684448242188,189.78958129882807,191.5651397705078,186.65440368652344,206.10330200195312,186.1225128173828,174.15846252441406,228.2254943847656,199.71437072753903,197.64373779296875,208.3612823486328,181.9940795898437,205.2683563232422,174.7299041748047,193.8949432373047,18.53079605102539
2400.0,0.05,0.2,3.5,600.0,1500.0,1.0,0.0,6.0,478.0850403697612,2,166.96681213378906,216.19874572753903,158.49505615234375,181.5992889404297,214.19810485839844,182.0558624267578,200.616439819336,193.73550415039065,178.2778778076172,200.47671508789065,192.0448760986328,172.90122985839844,209.7872314453125,164.6422576904297,154.07772827148438,219.2607421875,155.4223175048828,154.30955505371094,215.67068481445312,187.8163909912109,152.86181640625,212.0064239501953,170.2143096923828,202.26649475097656,172.40841674804688,185.1324157714844,22.39419937133789
3000.0,0.25,0.1,4.0,540.0,2000.0,0.3,0.9,4.800000000000001,375.6044453563492,2,201.119873046875,189.207260131836,186.87437438964844,186.7073211669922,213.9446716308593,183.7572479248047,204.71827697753903,202.70314025878903,204.04074096679688,210.49205017089844,198.27960205078125,203.9784393310547,169.89208984375,172.61769104003906,210.0658416748047,206.4021759033203,218.41506958007807,175.8331298828125,201.1009063720703,194.86167907714844,183.90017700195312,208.0488128662109,188.99208068847656,192.1094512939453,195.6145935058593,196.1470642089844,12.917435646057127
1500.0,0.05,0.2,4.5,480.0,500.0,0.8,0.3,6.0,474.7186699030182,2,165.92250061035156,183.8860778808593,160.17568969726562,172.73825073242188,213.6211395263672,166.59103393554688,180.5210876464844,183.18878173828125,174.37139892578125,193.0484771728516,172.0843048095703,168.2442169189453,172.70175170898438,165.50405883789062,155.93130493164062,204.2737579345703,159.3079071044922,152.93392944335938,184.7668609619141,171.54702758789062,148.3262939453125,197.8698272705078,167.9799346923828,197.9906311035156,147.23568725585938,174.4304656982422,17.269880294799805
1200.0,0.4,0.0,4.5,600.0,3000.0,0.6,0.9,5.4,456.6598686713693,2,200.6300048828125,190.06985473632807,190.74246215820312,183.40635681152344,213.53700256347656,188.35508728027344,208.6689300537109,206.9231109619141,205.7377319335937,222.3103179931641,207.4508819580078,240.2491912841797,189.0321350097656,188.98175048828125,208.1580047607422,190.5232849121093,220.4219207763672,193.9550170898437,192.97048950195312,200.4354248046875,213.2151031494141,194.92996215820312,208.91102600097656,195.47886657714844,186.91287231445312,201.6803131103516,13.555923461914062
2700.0,0.2,0.4,0.0,420.0,0.0,0.9,0.8,5.4,144.13786614308006,2,168.5469207763672,188.39175415039065,144.7578887939453,196.41946411132807,213.28219604492188,174.25186157226562,205.54806518554688,184.8004302978516,196.8935394287109,174.77291870117188,187.4620361328125,146.7783203125,180.8329925537109,175.57766723632812,158.70904541015625,214.4525451660156,171.341064453125,188.9897918701172,212.0674743652344,190.5309600830078,151.37142944335938,238.5377655029297,179.7236785888672,189.8288116455078,198.4084014892578,185.2910614013672,22.304004669189453
1200.0,0.2,0.4,5.0,420.0,0.0,0.8,0.7,3.6,260.53404518282986,2,171.60354614257812,176.80853271484375,166.61607360839844,187.40435791015625,213.00027465820312,175.31167602539062,181.9228515625,186.0624237060547,191.50372314453125,194.0985717773437,161.2791748046875,177.93447875976562,153.04615783691406,194.7815399169922,165.5286407470703,212.9498443603516,169.3229522705078,178.4815216064453,178.54119873046875,172.5552978515625,165.13157653808594,212.3045196533203,182.3604278564453,204.0059051513672,157.88421630859375,181.2175750732422,16.912094116210938
2700.0,0.2,0.15,2.0,540.0,500.0,0.9,1.0,3.6,225.14864268792124,2,179.58404541015625,188.41514587402344,157.32077026367188,195.1359100341797,212.96990966796875,178.3916778564453,197.51129150390625,196.4540863037109,209.12863159179688,198.1876983642578,183.9116058349609,197.1690826416016,170.77333068847656,169.22488403320312,168.1045684814453,233.1275634765625,194.81637573242188,187.9060516357422,203.0333251953125,189.09133911132807,173.08534240722656,236.0328826904297,188.8762359619141,198.35107421875,208.64553833007807,192.6099548339844,18.796724319458008
1800.0,0.15,0.5,1.5,240.0,500.0,0.9,1.0,5.4,240.8999999999826,2,170.0398712158203,174.54708862304688,167.60943603515625,197.2370758056641,212.59022521972656,172.61834716796875,197.74517822265625,187.07058715820312,198.8248443603516,178.50234985351562,182.7181701660156,137.27139282226562,168.61929321289062,191.68606567382807,160.91738891601562,205.77549743652344,179.8737030029297,194.8044891357422,188.09767150878903,179.11721801757812,153.31300354003906,216.41929626464844,190.73077392578125,197.92398071289065,173.14990234375,183.08810424804688,18.38755989074707
2700.0,0.5,0.4,5.0,300.0,2000.0,0.5,0.6,5.4,300.5000000049506,2,216.54156494140625,200.1027984619141,196.1963806152344,188.7779693603516,212.5264587402344,203.4063720703125,231.18280029296875,206.9512939453125,197.18585205078125,210.2488555908203,211.0116729736328,196.1367645263672,196.07862854003903,225.7677001953125,226.600326538086,198.13755798339844,219.02496337890625,195.38821411132807,235.94219970703125,216.6287536621093,203.9569091796875,200.5850524902344,199.7380523681641,208.2135162353516,186.0866851806641,207.29669189453125,13.134588241577148
2100.0,0.15,0.15,5.0,480.0,1000.0,0.0,0.9,5.4,449.96174859381335,2,187.77099609375,162.4153289794922,186.9691772460937,175.18922424316406,212.4757232666016,163.4652557373047,176.89044189453125,188.8131866455078,188.05392456054688,195.96597290039065,176.6405029296875,178.38726806640625,133.1607666015625,164.24436950683594,203.5711669921875,186.28567504882807,203.3258514404297,157.292236328125,167.38893127441406,171.35940551757812,160.93670654296875,190.2871551513672,173.98353576660156,183.46630859375,155.5312042236328,177.7548065185547,17.690919876098633
1500.0,0.0,0.5,3.0,480.0,2500.0,0.5,0.5,6.0,419.7645605405853,2,159.2104949951172,193.3977508544922,180.84669494628903,195.0116577148437,212.43072509765625,173.1291961669922,187.75624084472656,178.62445068359375,185.56170654296875,185.10162353515625,176.20199584960938,126.52288818359376,178.2692108154297,175.08717346191406,165.45468139648438,182.3916015625,160.39892578125,166.18902587890625,168.57627868652344,172.23973083496094,141.41226196289062,195.22027587890625,175.4921112060547,185.40809631347656,149.7810516357422,174.78863525390625,18.193998336791992
