NTP,Polymerised Nucleotide,Exhausted Nucleotide,tRNA,Amino Acids,Creatine_Phosphate,Pyrophosphate,Creatine,TL Enzymes,Modelled Final Protein,Round #,Pred for Model #: 1,Pred for Model #: 2,Pred for Model #: 3,Pred for Model #: 4,Pred for Model #: 5,Pred for Model #: 6,Pred for Model #: 7,Pred for Model #: 8,Pred for Model #: 9,Pred for Model #: 10,Pred for Model #: 11,Pred for Model #: 12,Pred for Model #: 13,Pred for Model #: 14,Pred for Model #: 15,Pred for Model #: 16,Pred for Model #: 17,Pred for Model #: 18,Pred for Model #: 19,Pred for Model #: 20,Pred for Model #: 21,Pred for Model #: 22,Pred for Model #: 23,Pred for Model #: 24,Pred for Model #: 25,Predicted Mean,StdDev
900.0,0.4,0.4,4.5,600.0,3000.0,1.0,0.6,5.4,472.45825223959935,1,20.791588,97.22187,41.666927,45.52973,50.005615,35.96634,12.277551,38.34579,100.563705,21.117878,67.04844,25.325737,62.179813,85.46833,39.18887,60.817547,79.09093,41.93611,43.53995,72.95234,18.466173,64.7648,56.67358,31.065477,34.64002,49.865807,24.31525
0.0,0.15,0.45,5.0,480.0,5000.0,0.6,1.0,4.199999999999999,0.0,1,21.642021,82.728165,56.058605,48.094833,47.144936,32.44166,10.988665,37.748066,107.44704,21.287136,62.71515,20.662155,50.115673,81.007774,40.7777,58.943245,88.041214,41.36048,30.202536,62.96389,17.977064,53.984528,61.552715,28.004381,32.151478,47.84164,24.25566
3000.0,0.35,0.3,1.5,360.0,2500.0,1.0,1.0,4.800000000000001,276.2217022509975,1,20.752424,86.40344,40.24989,44.807198,46.143814,33.33136,12.858852,39.66826,106.30115,20.112625,73.69515,23.467806,57.111835,79.639694,40.71469,57.187443,85.67862,45.29744,48.29331,73.78868,17.935005,67.678406,57.500233,30.107332,43.837044,50.10247,24.29962
2400.0,0.2,0.5,5.0,480.0,2500.0,0.9,0.6,2.4000000000000004,217.99298893061749,1,20.436115,94.10637,42.380043,45.061172,47.26638,34.966476,10.986234,36.834137,99.58975,21.011026,59.344994,20.775194,54.00088,79.39608,35.785458,68.23511,71.83461,35.917286,40.306133,67.6302,16.537039,66.247284,50.456135,31.414276,35.9806,47.45996,23.568052
3000.0,0.3,0.4,0.5,480.0,5000.0,0.9,0.8,5.4,207.89694862673684,1,19.532469,98.0747,43.251053,45.5129,44.755985,34.71038,13.599319,37.170567,102.05971,19.553236,77.33881,17.306948,67.51197,79.94539,40.658028,50.75474,82.057434,43.222454,49.567738,75.15491,17.51891,63.263912,55.922035,27.165215,43.957317,49.982643,25.27452
2700.0,0.4,0.2,3.0,540.0,3500.0,0.6,1.0,1.7999999999999998,128.78931627332372,1,20.693428,83.73045,40.62466,41.499275,41.15796,32.59682,12.153878,37.751007,106.135025,21.198887,63.69479,27.205423,48.8434,73.44606,45.353817,53.809082,91.58819,42.110023,41.84631,69.56215,18.643154,63.556046,55.84077,26.245579,44.55319,48.15358,23.581388
3000.0,0.1,0.35,4.0,420.0,4500.0,1.0,0.6,4.800000000000001,406.1535956901743,1,20.496935,98.80219,48.173286,43.885162,45.920982,34.789783,12.21253,38.33959,98.52967,22.15051,71.579895,18.816992,64.26117,73.915565,36.820477,59.004078,75.06486,35.887135,43.25544,70.767105,16.630594,58.234554,52.095055,31.84163,37.3928,48.354725,23.817408
3000.0,0.3,0.5,2.0,420.0,3500.0,0.5,1.0,2.4000000000000004,138.6129709615259,1,19.648819,84.39701,44.85117,45.348656,43.347565,32.796608,11.96546,36.249886,104.92426,19.089659,63.72544,17.760874,48.729725,79.44614,43.032337,51.442875,84.84681,40.856808,42.033646,68.410446,16.834393,64.185616,55.7159,25.998388,42.14362,47.511288,23.94848
2400.0,0.25,0.4,5.0,300.0,4500.0,0.5,1.0,0.0,0.0,1,21.637266,79.31677,51.460373,42.05209,38.167538,31.992407,11.107085,36.51147,105.46115,21.59187,56.6931,22.154959,43.65668,78.72867,43.765812,58.559105,94.30592,38.3901,34.35437,63.026752,18.984661,51.272945,55.90232,26.646238,38.065296,46.552197,23.690935
3000.0,0.3,0.15,4.0,300.0,1500.0,1.0,1.0,3.6,300.2856014494296,1,21.984373,80.21471,41.825977,41.489132,44.936638,31.816353,11.881856,40.988483,105.900055,21.759296,67.30935,28.90032,49.093933,76.7882,41.330166,63.339626,93.51415,41.886562,44.948074,69.789856,18.94161,64.96046,55.091442,33.007294,40.41103,49.284355,23.562832
2700.0,0.3,0.3,4.0,420.0,3000.0,0.6,1.0,0.0,0.0,1,20.210075,78.67005,42.537148,41.170532,40.00962,31.391525,11.122902,36.461796,105.44411,21.005438,55.836884,25.609514,42.11128,74.07311,41.975155,59.678326,89.4109,39.00945,38.241306,63.799416,18.21242,61.928646,53.543243,26.77268,40.846363,46.362877,23.08314
3000.0,0.15,0.25,1.5,480.0,3500.0,0.8,1.0,4.199999999999999,229.42432804186643,1,19.41749,86.50226,42.422203,44.575428,44.99798,31.341526,12.171924,37.83936,105.08208,20.42579,68.09536,19.87667,53.554066,67.438194,39.258762,56.862637,81.82021,40.618248,42.230507,67.611694,15.579177,64.58624,53.775707,27.749903,42.73643,47.462788,23.451239
300.0,0.05,0.4,4.0,600.0,2500.0,0.8,1.0,2.4000000000000004,195.94883730692771,1,18.14796,80.79312,45.4344,47.468735,48.266785,29.930742,9.682787,35.570656,106.046524,20.036348,50.496147,21.855267,41.946655,69.98954,32.474747,67.24317,71.7411,39.411736,27.877298,54.51059,15.472919,65.18255,55.121166,27.803965,33.812977,44.652714,23.015427
2700.0,0.1,0.4,5.0,540.0,4000.0,0.7,0.6,2.4000000000000004,215.3885620188244,1,19.95289,94.88501,47.01045,43.86602,44.494637,34.025536,11.052007,36.23135,97.94763,22.216951,59.889923,20.616308,53.808903,70.601204,36.95047,63.724567,73.28978,33.455444,36.741024,65.572815,16.173002,60.614067,48.53502,29.66899,36.227734,46.30207,22.858627
1500.0,0.4,0.5,4.0,540.0,1500.0,0.5,0.9,0.6000000000000001,47.79603053605772,1,19.140299,78.226326,38.82993,44.00148,43.650787,31.88904,10.025875,34.039516,102.938705,18.390032,49.586693,23.458044,40.493217,80.47217,39.676113,61.01462,79.7104,39.361874,37.653984,64.05234,17.032965,69.262886,53.552254,25.805967,37.27267,45.581528,23.237453
2700.0,0.4,0.05,4.5,480.0,3000.0,0.8,0.9,1.2000000000000002,104.01075698895968,1,21.33865,82.242676,41.425663,39.156162,39.48531,32.065125,11.813522,38.357662,103.123634,22.413197,61.556473,32.05629,48.554523,71.91859,44.08441,58.388695,92.30118,40.388775,41.669197,67.73839,19.954613,63.70975,53.217113,29.34044,42.085495,47.93542,22.78015
2100.0,0.4,0.25,1.0,600.0,4500.0,0.8,0.9,3.6,166.37742871698245,1,18.903482,90.224014,38.590725,42.733097,41.401016,33.004585,12.683034,35.981045,102.40021,19.27017,68.44059,23.3672,59.221107,74.40621,40.85876,48.769096,82.99795,44.16746,43.670418,71.026596,17.884813,62.73931,56.236446,24.892445,44.832012,47.94807,23.817469
3000.0,0.35,0.1,2.5,540.0,3500.0,0.8,0.9,3.0,204.39493013606705,1,20.472475,87.02687,38.725735,40.6466,41.40532,32.301094,12.485222,37.91444,102.64461,21.29162,67.50335,27.139027,54.390606,68.293106,42.76232,54.980637,86.26304,41.416798,45.246227,70.694336,18.060764,64.151024,53.14578,27.738417,44.454067,48.046143,23.052849
3000.0,0.0,0.5,4.0,420.0,3000.0,0.9,0.6,4.199999999999999,351.6840836877551,1,19.43997,95.03017,45.56123,45.584408,48.638397,33.478436,11.188764,36.70212,96.67522,20.784088,63.544495,15.399174,56.198322,72.148926,33.514164,63.382385,67.59875,33.260815,39.725815,65.75101,14.4578085,63.15579,48.622673,32.070698,35.145714,46.28238,23.210857
3000.0,0.05,0.5,1.0,600.0,4500.0,0.3,0.9,4.800000000000001,174.69201292461275,1,18.791958,90.51494,50.53425,48.199608,46.628635,31.722422,11.856408,35.472073,101.28743,19.011553,65.57099,11.702964,51.73854,69.51075,41.11194,47.371204,75.69737,35.976368,39.124073,65.61885,13.2684145,64.8147,50.93561,25.274443,40.10299,46.073544,23.728018
2400.0,0.5,0.45,1.5,600.0,5000.0,1.0,0.4,6.0,346.1756313372247,1,19.746317,108.31644,39.628494,43.995327,44.89851,38.137306,14.413019,36.104046,92.71371,19.356686,78.995384,22.980541,77.76848,88.45924,40.36697,51.733112,82.495926,42.08799,57.84002,80.624535,18.672928,63.469387,53.222496,28.422258,42.921154,51.49481,26.23389
2700.0,0.05,0.4,4.0,480.0,3500.0,0.3,0.9,5.4,423.9955814362095,1,20.540697,85.48515,50.366577,45.6759,48.63265,31.718916,11.188662,37.857727,101.74686,21.14908,64.245476,15.7955885,46.946136,69.75639,43.951927,50.58887,85.964134,34.59554,34.692387,66.040405,14.189978,59.01791,51.903706,29.318626,34.8224,46.24766,23.408485
1200.0,0.2,0.35,2.0,600.0,4000.0,0.6,1.0,4.199999999999999,247.4335776688798,1,18.230566,83.68169,44.98859,45.74414,45.53798,30.991524,11.277636,35.631954,103.67279,19.089058,61.424152,19.430126,50.238453,71.13866,38.81854,50.888073,78.87232,40.950886,34.308323,63.239487,15.686377,61.28963,56.21087,24.78799,38.5666,45.78786,23.050081
2700.0,0.45,0.0,4.5,360.0,5000.0,1.0,0.7,6.0,360.9999999973665,1,24.091702,92.29076,48.18006,38.47377,40.928986,34.850815,13.878964,41.103638,98.30047,23.183287,81.619576,29.771402,68.234726,78.02764,47.752007,50.715485,99.983376,42.24278,50.870754,79.9006,21.306335,50.852215,57.436802,33.28313,39.48621,51.47062,24.61779
1500.0,0.45,0.5,2.5,480.0,1000.0,0.8,0.9,2.4000000000000004,161.22959441494874,1,18.58624,80.43384,34.417328,44.35072,45.781807,31.934542,10.88138,35.262054,101.6667,17.732077,55.463467,23.250463,47.22717,83.46018,37.59144,57.770573,75.687416,42.69575,42.559223,67.31292,17.331816,71.55732,55.070415,27.2865,38.691803,46.560127,23.319323
1800.0,0.05,0.45,2.5,420.0,1500.0,1.0,0.9,5.4,376.4392550688816,1,18.277472,84.14187,41.972702,46.952484,51.619022,30.772455,10.639601,37.339703,101.853836,19.284773,62.90805,17.57455,50.31222,72.303925,31.453323,63.127148,68.53671,39.15885,36.481342,62.900536,14.095117,68.741455,53.189613,30.759647,34.2595,45.94623,23.147818
0.0,0.5,0.4,5.0,180.0,3500.0,1.0,1.0,4.800000000000001,0.0,1,23.96578,75.94237,52.15904,43.05161,44.424423,33.037594,11.802976,39.863476,103.776695,20.637531,69.33104,26.3937,56.058178,97.53929,45.355328,56.616158,96.80682,47.10137,39.308376,70.74902,22.811068,54.475216,65.53103,31.416542,31.571938,50.389057,24.796768
1800.0,0.45,0.3,4.5,180.0,4500.0,0.8,1.0,2.4000000000000004,180.79997976792168,1,23.272028,77.18356,51.01228,40.07202,37.649933,32.58194,11.915596,38.45946,103.14433,20.884457,66.90186,25.490858,53.052402,87.49444,45.28281,51.26617,99.98806,43.706844,39.36331,69.14435,21.906586,46.60602,60.567856,28.952484,37.077362,48.51909,24.217339
2400.0,0.05,0.35,4.0,240.0,4500.0,1.0,0.9,2.4000000000000004,203.03507565897544,1,20.242895,85.016396,51.66959,42.75284,41.60698,31.440924,11.277166,37.350403,101.39453,21.439009,63.913334,19.70955,53.65584,73.32823,35.72398,60.96227,83.20824,37.841896,34.74526,61.21387,17.4469,51.792835,53.937016,30.344769,36.258583,46.33093,22.928465
2400.0,0.45,0.5,4.5,60.0,5000.0,0.5,1.0,0.6000000000000001,50.84234171023035,1,23.248938,73.94487,53.22733,40.606453,34.41711,32.393784,11.660484,35.889145,101.71292,19.507458,61.92006,20.760183,47.862316,91.3549,46.921894,49.22482,101.3292,40.67177,39.24368,68.593025,21.219538,41.810257,58.92114,25.985983,37.217175,47.185776,24.694443
2400.0,0.3,0.45,5.0,420.0,2500.0,0.1,0.9,4.800000000000001,408.2203756001296,1,21.899332,78.10724,47.743122,43.686035,46.815735,32.21224,11.203274,37.512333,100.45027,20.059397,62.635048,18.471502,41.833843,79.320595,50.221344,49.773857,94.6489,35.82665,36.942604,71.03874,15.915871,58.285957,53.555733,28.272234,33.284428,46.788662,23.873266
1800.0,0.5,0.45,3.0,540.0,3500.0,0.1,1.0,3.0,196.9654293009196,1,20.670164,78.31309,43.889442,43.687855,41.789547,32.685272,11.790418,35.164547,102.07644,18.604116,61.39837,21.19745,43.767994,82.89901,49.746174,44.13724,95.396576,40.902325,39.105495,71.49846,17.50285,60.07295,57.377964,22.89105,39.376846,47.037666,24.293283
3000.0,0.15,0.35,2.0,480.0,3500.0,0.3,1.0,6.0,327.6222036804207,1,20.390287,83.00412,47.197903,44.688656,47.142452,31.253292,11.862604,37.4605,101.83157,19.616842,68.884445,15.400645,48.887417,69.53943,45.247574,46.082397,88.38996,37.57211,38.36411,68.47246,14.230042,61.692814,53.052624,27.045263,38.60718,46.63667,23.68371
2100.0,0.5,0.1,2.0,600.0,5000.0,1.0,0.7,3.6,232.0655497573428,1,20.202589,94.42462,37.94318,38.59069,38.400635,33.867477,13.417536,36.27813,97.47394,20.348146,71.292336,28.462246,66.15272,73.969086,41.15448,50.613735,86.19503,43.876427,48.993572,73.78316,19.787403,59.129303,54.541115,28.03123,44.16951,48.84393,23.661537
900.0,0.5,0.25,4.5,540.0,2000.0,0.6,0.9,4.800000000000001,402.8973298926626,1,21.449486,79.43698,41.700016,41.78863,46.52001,32.594303,11.550694,38.27365,101.18342,20.30782,63.062347,28.22825,48.31743,83.12925,45.20285,51.0324,91.163574,42.270325,38.74394,71.06036,19.0637,62.29785,57.662952,28.040583,35.40808,47.97956,23.366547
1800.0,0.4,0.5,5.0,240.0,2000.0,0.5,0.9,3.6,240.49999999997905,1,21.869406,74.13985,45.842545,42.132927,44.036716,31.9583,10.805377,37.042736,99.925354,19.212654,59.33796,20.737402,43.74979,87.980705,45.69311,53.547764,90.27702,38.97412,38.887817,68.65098,18.119705,56.38794,55.751133,28.817833,32.41473,46.651756,23.450377
2700.0,0.2,0.15,2.0,540.0,500.0,0.9,1.0,3.6,225.14864268792124,1,18.896166,79.02652,32.69374,43.93101,47.479107,29.462477,10.91356,37.52605,102.5779,19.546322,59.568863,26.049305,44.09958,63.533634,35.46771,64.28251,76.652374,39.6751,42.294117,64.8535,14.978324,74.169304,50.07255,29.162321,41.95727,45.954777,22.588224
3000.0,0.0,0.35,4.5,540.0,0.0,0.7,0.8,0.6000000000000001,51.17455249321384,1,17.949394,79.53101,36.662006,43.012016,47.757935,29.256952,9.258335,34.908405,98.985695,20.484442,47.31388,22.583817,35.32753,61.242466,31.129763,71.51987,69.25962,32.125748,35.05944,57.66464,13.505235,75.2665,42.79973,30.29772,36.321346,43.168934,22.400417
2100.0,0.5,0.0,3.0,480.0,5000.0,0.5,1.0,6.0,421.9524812508808,1,23.834282,81.99136,46.274868,37.964905,40.4593,32.92175,13.333851,39.477154,101.853386,21.296616,77.0208,28.329525,57.717068,74.82088,52.218937,41.486565,108.11877,43.90835,41.764374,77.42239,20.230755,49.76171,59.06912,26.701515,41.265682,49.56975,24.989805
3000.0,0.05,0.15,2.5,600.0,4000.0,0.5,1.0,1.2000000000000002,77.47113528083446,1,18.194471,82.90501,43.592052,41.788326,41.552006,29.024343,11.13475,34.912735,102.13858,21.487288,57.12761,22.083927,43.26331,54.711803,40.32252,57.62592,81.24206,35.46918,34.97426,59.42411,14.89684,61.44518,48.491707,24.731974,42.449165,44.199566,22.131117
3000.0,0.45,0.3,2.0,540.0,1500.0,0.3,1.0,4.199999999999999,228.56349037182065,1,20.799429,78.413956,36.46462,42.26578,44.915127,32.070343,11.838522,36.80694,101.34179,18.554985,64.36626,22.727032,43.88135,73.60027,47.9182,47.09743,89.31428,40.270473,45.001034,72.26533,16.031347,69.84639,54.026276,25.699883,42.621304,47.125534,23.475363
2700.0,0.05,0.3,5.0,180.0,3500.0,1.0,0.8,4.800000000000001,181.00000000034112,1,21.191969,85.56214,52.134426,41.620373,44.898582,31.842886,11.260959,39.33452,98.16904,21.95955,69.53618,19.906126,55.233368,74.70887,37.567455,59.589363,86.13639,35.996933,37.435963,66.15938,17.102972,52.47151,54.267975,33.419777,33.34524,47.234077,23.099648
1800.0,0.2,0.5,4.5,540.0,3500.0,0.7,0.5,5.4,463.6463374546489,1,19.839407,95.678024,44.13062,44.92244,48.32081,34.553078,11.64844,35.717262,92.8593,20.103184,63.690998,18.045736,58.601353,79.26546,37.868282,56.564312,70.32307,34.546623,40.077915,69.69365,15.363932,59.684357,49.905643,29.64533,32.128643,46.52712,23.18078
1800.0,0.45,0.2,5.0,600.0,5000.0,0.1,0.9,1.7999999999999998,153.52740551919655,1,21.575455,80.54729,48.305126,39.412495,37.929756,32.244835,11.843448,35.636284,100.1785,21.627104,61.489803,27.7109,45.054386,74.56677,51.116398,50.666798,101.82861,37.53161,33.870228,71.23851,19.00503,51.67493,55.088017,23.271948,38.361393,46.87103,23.899101
1200.0,0.45,0.3,4.5,600.0,4500.0,0.7,0.7,0.0,0.0,1,20.372883,86.96465,40.611507,40.030197,37.632244,33.570763,11.2316475,33.507587,96.99809,20.29118,54.926308,28.03942,52.099663,76.68916,39.42554,60.681377,83.64562,38.987827,36.724773,65.31566,19.51582,58.721752,53.312965,25.153793,38.191883,46.105698,22.572302
2700.0,0.35,0.4,3.5,480.0,3500.0,0.9,0.5,4.199999999999999,333.7450761505627,1,20.080076,96.83724,40.12342,41.552517,43.922016,35.20151,12.439623,35.907,92.49005,20.005476,68.82098,21.092218,63.272717,78.50541,38.369694,55.46508,74.17903,36.924026,48.04013,72.59386,17.154467,61.11789,49.764393,29.383242,37.727116,47.638775,23.34586
2100.0,0.4,0.3,4.5,300.0,2500.0,0.5,1.0,3.6,299.94862396106083,1,21.93738,73.44305,45.59896,40.191673,42.169746,31.20424,11.159519,38.055862,101.547195,20.021475,62.72233,23.97793,44.20718,81.00289,46.53837,48.85492,96.131744,40.041485,38.037052,68.16206,18.66402,54.765743,56.19641,27.957323,35.324142,46.7165,23.359884
2100.0,0.1,0.1,5.0,540.0,4500.0,0.3,1.0,2.4000000000000004,208.19054959809955,1,20.046787,79.683945,50.233593,40.211018,41.969994,29.36559,10.732899,36.72385,101.81339,22.95258,59.40998,24.778934,41.358685,60.062225,45.62251,52.65108,92.77383,34.885265,29.478745,60.863365,16.46551,51.013298,51.660503,26.13328,36.407528,44.691933,22.547272
2700.0,0.25,0.15,4.0,420.0,1500.0,0.6,1.0,4.199999999999999,339.0847416917509,1,21.273642,76.416626,41.627174,40.495285,45.540474,30.102617,10.9175,38.901012,101.529495,20.89384,62.607353,25.41122,42.82911,69.25657,42.9489,56.290447,90.59608,38.127556,39.29657,65.56143,16.55609,62.379814,52.13519,29.533587,37.61418,46.35367,22.53642
600.0,0.1,0.05,3.0,540.0,4500.0,0.9,1.0,6.0,445.0756312715118,1,19.227516,81.29387,47.4051,41.882835,45.28012,29.326025,11.178035,37.763214,102.08917,21.223137,68.6513,24.088987,54.515484,62.9252,38.25729,54.261738,82.6446,40.471706,30.2884,62.75956,16.698416,53.648952,56.496548,28.315044,34.903996,45.823853,22.494482
1500.0,0.05,0.3,5.0,360.0,5000.0,0.7,0.8,5.4,360.7000000002434,1,20.459555,85.4429,54.684887,42.61432,44.634827,31.45484,11.059608,37.534206,97.50367,21.618393,67.02333,18.958124,54.954517,72.173836,39.622036,52.80654,84.807526,35.376072,31.192236,64.60396,16.562244,46.845455,54.97852,29.791828,30.869455,45.902916,23.00095
1800.0,0.45,0.45,2.5,480.0,2000.0,1.0,0.7,1.7999999999999998,126.1619580729418,1,18.433662,86.72176,32.78086,41.820564,42.396244,33.04441,11.284266,34.023834,95.5813,17.976015,58.56259,23.559975,54.978916,81.02048,34.31704,59.42831,70.51704,40.934765,45.48366,67.521065,17.828976,67.32782,51.923042,27.779772,39.612904,46.19437,22.743376
2700.0,0.15,0.5,2.0,600.0,4500.0,0.8,0.6,0.0,0.0,1,16.947039,95.011986,41.376377,43.689404,39.47684,33.111366,11.138304,32.7068,93.61784,18.936476,56.05368,16.367868,56.073658,67.48022,32.92872,62.163006,58.144962,34.388317,41.140255,62.058754,16.249596,63.445656,46.154037,24.342615,40.39031,44.13576,22.374292
1200.0,0.3,0.5,1.5,600.0,3000.0,0.9,0.7,4.199999999999999,234.68408145160376,1,16.903772,91.24298,36.869026,45.51619,46.370594,32.529945,11.363937,33.494713,95.60832,17.573486,60.720184,18.107826,57.96793,77.13727,32.5809,56.299866,67.01477,40.279125,41.07726,65.73608,15.546407,67.138054,52.461597,25.681858,37.036762,45.690353,23.248861
1200.0,0.4,0.0,4.5,600.0,3000.0,0.6,0.9,5.4,456.6598686713693,1,22.162075,79.709305,43.110302,38.63186,44.49436,31.216354,11.706011,38.703373,100.01759,21.554134,66.826775,30.694233,50.24564,70.851585,45.96561,49.051876,93.95452,39.995865,36.61765,69.87683,18.808283,56.153484,55.196453,28.058748,36.383934,47.199474,22.679905
1500.0,0.45,0.4,2.0,600.0,1500.0,0.9,0.8,1.2000000000000002,75.13536930439216,1,17.432941,83.8165,29.759338,42.341507,42.614937,31.708887,10.786529,33.025677,97.58522,17.51441,54.465557,25.104319,50.07523,76.445564,33.542885,59.95167,70.64358,41.495953,42.933537,65.62934,17.16481,72.357796,51.9071,26.074314,41.214592,45.423687,22.745405
1200.0,0.2,0.4,4.0,600.0,1000.0,0.5,0.9,3.6,282.826163331087,1,18.143274,77.64943,39.919537,44.855747,48.915337,29.955854,9.756366,35.449535,99.60591,18.878857,52.176838,21.100037,38.7728,71.02303,37.18424,58.053993,72.237434,36.92341,32.79144,59.976105,14.34351,68.58116,51.18482,27.339859,33.37548,43.927757,22.131462
2700.0,0.05,0.0,3.0,600.0,500.0,1.0,0.9,3.6,269.4166542520646,1,18.518116,80.555534,33.117313,42.493965,48.530083,28.27551,10.341484,37.689682,99.89923,21.181591,57.239754,27.410381,43.814735,54.219143,32.867508,69.41115,73.83459,35.746765,40.435833,60.973118,14.163298,73.570816,47.13657,30.659954,39.693935,44.8712,22.105711
2400.0,0.5,0.45,1.5,600.0,5000.0,1.0,0.4,6.0,346.1756313372247,1,19.746317,108.31644,39.628494,43.995327,44.89851,38.137306,14.413019,36.104046,92.71371,19.356686,78.995384,22.980541,77.76848,88.45924,40.36697,51.733112,82.495926,42.08799,57.84002,80.624535,18.672928,63.469387,53.222496,28.422258,42.921154,51.49481,26.23389
3000.0,0.45,0.45,2.5,540.0,5000.0,1.0,0.8,1.7999999999999998,127.20408863095396,1,21.432703,104.086685,44.476685,47.175243,44.26648,38.641136,13.956312,39.5591,111.72096,21.931257,72.21607,24.109402,66.646164,88.81017,43.155544,61.97636,85.99254,46.562683,49.594925,78.865204,21.033045,68.4733,60.43463,29.432043,47.847664,53.295853,26.355576
300.0,0.5,0.5,1.5,540.0,4000.0,1.0,1.0,5.4,308.7380211829264,1,19.854279,92.083374,44.838425,49.56241,49.428284,35.874573,13.10042,38.614994,110.749695,19.570728,71.75733,23.12095,62.631893,94.38411,40.622616,57.5667,89.52234,51.04906,43.417973,74.055664,20.145288,66.84151,66.55105,27.71116,41.017387,52.16289,26.283085
2700.0,0.35,0.5,5.0,360.0,500.0,0.9,1.0,2.4000000000000004,216.50019928046345,1,22.704916,85.96476,43.383755,47.92843,51.6484,35.4564,11.564402,42.157944,117.27072,22.060486,61.19591,27.052895,45.92587,91.945274,43.641808,70.33996,92.06245,44.078167,43.766396,74.22531,19.280035,76.45893,59.43067,34.495647,40.31442,52.17416,26.145744
1200.0,0.5,0.4,3.0,540.0,3500.0,1.0,1.0,4.199999999999999,316.58811136921986,1,21.722956,93.69366,44.580093,48.53138,49.204533,36.634216,13.14743,41.163685,115.02579,21.635408,70.89733,27.100811,60.119305,92.47294,43.339428,59.86329,91.23558,49.999958,43.764973,76.07719,21.177185,68.8503,65.8831,30.384945,43.06191,53.182693,26.168509
1800.0,0.35,0.35,4.5,600.0,4000.0,0.8,0.9,4.199999999999999,364.03514773937326,1,22.10587,97.04062,48.389313,48.243744,49.95264,36.870396,12.79154,41.714207,114.344986,23.217747,69.24767,26.177107,58.45774,84.95372,45.0081,61.459087,92.54518,44.632553,39.944218,74.81566,19.711952,66.102745,62.098076,30.914255,40.864708,52.464157,25.853733
2400.0,0.35,0.45,5.0,540.0,4000.0,0.7,0.9,0.6000000000000001,53.858662081349934,1,22.358397,94.10777,47.838955,47.372223,45.19743,36.768166,12.140262,39.648273,114.66318,23.19534,61.31424,25.798512,51.797565,85.881966,44.176758,67.85386,90.86534,42.48073,40.13648,72.1525,20.035501,67.04127,59.683712,29.517775,42.529686,51.382236,25.609978
3000.0,0.3,0.4,0.5,480.0,5000.0,0.9,0.8,5.4,207.89694862673684,1,19.532469,98.0747,43.251053,45.5129,44.755985,34.71038,13.599319,37.170567,102.05971,19.553236,77.33881,17.306948,67.51197,79.94539,40.658028,50.75474,82.057434,43.222454,49.567738,75.15491,17.51891,63.263912,55.922035,27.165215,43.957317,49.982643,25.27452
2100.0,0.4,0.35,4.5,600.0,0.0,0.9,1.0,3.0,256.5010687854634,1,21.78647,88.21303,39.13668,47.97177,53.507442,35.07075,11.558179,42.164494,117.22213,22.15441,60.838837,30.790655,46.345066,85.81976,42.58765,69.69209,87.51461,45.303596,43.361057,74.46229,18.887716,83.724434,59.207222,33.490646,42.503735,52.13259,25.940271
2700.0,0.3,0.4,5.0,420.0,3500.0,0.8,0.8,4.199999999999999,379.29238301940507,1,22.602463,94.42777,49.088646,45.86773,48.23513,36.380863,12.492048,41.140713,107.9343,22.836155,69.74281,23.151047,57.568695,85.23298,44.61762,60.587692,90.47811,40.827652,42.522118,74.80745,18.934368,62.34634,57.847126,32.425846,38.864635,51.238415,25.023684
2100.0,0.5,0.5,5.0,120.0,5000.0,0.1,0.6,6.0,120.10000000058513,1,22.94777,75.23435,51.490807,36.544373,36.41067,32.23331,12.056468,33.445274,80.86862,18.08821,68.679146,18.70221,54.24993,91.78669,52.77393,43.74902,99.99868,33.094116,42.0295,78.33477,17.828157,33.74441,51.539177,25.410044,29.592825,45.633297,24.473408
1800.0,0.25,0.4,4.5,600.0,1500.0,0.8,0.9,6.0,514.500325701647,1,21.60622,93.14079,43.9517,49.755527,56.647408,35.39322,11.96504,42.177094,112.644775,22.403387,66.91239,23.797762,52.45652,82.68521,42.42004,62.71072,83.49054,42.77716,40.406216,73.00705,17.005383,75.031105,58.991795,33.24484,37.434795,51.282272,25.339363
3000.0,0.0,0.4,3.0,600.0,3500.0,0.9,0.9,3.6,269.11995509803114,1,19.96721,98.68524,47.516895,50.2387,51.43744,34.59674,12.121818,39.92054,113.06259,22.987873,65.64001,19.080688,55.470387,69.78232,37.03053,68.13224,77.8725,39.68079,39.114582,68.5037,15.375588,72.25891,54.813362,31.532549,42.160618,49.879356,25.284538
2700.0,0.45,0.0,4.5,360.0,5000.0,1.0,0.7,6.0,360.9999999973665,1,24.091702,92.29076,48.18006,38.47377,40.928986,34.850815,13.878964,41.103638,98.30047,23.183287,81.619576,29.771402,68.234726,78.02764,47.752007,50.715485,99.983376,42.24278,50.870754,79.9006,21.306335,50.852215,57.436802,33.28313,39.48621,51.47062,24.61779
3000.0,0.25,0.4,2.5,540.0,1000.0,0.9,1.0,3.0,206.97935306406163,1,20.257967,89.376945,37.962814,48.339,50.986946,33.726593,11.855057,39.87106,112.22202,20.75101,62.745544,24.171902,48.823597,77.3027,38.381542,67.95049,80.808784,43.090008,44.940174,71.3432,16.458487,80.09527,55.650887,31.277864,44.37456,50.110573,25.074455
