NTP,tRNA,Amino Acids,Creatine_Phosphate,TL Enzymes,Modelled Final Protein,Round #
3000.0,5.0,180.0,1000.0,6.0,180.00000000000205,2
3000.0,3.5,180.0,1000.0,6.0,180.0000000067302,2
3000.0,4.5,120.0,1000.0,3.6,119.99999999967284,2
300.0,1.5,600.0,4500.0,1.7999999999999998,72.37092971630575,2
3000.0,2.0,60.0,1000.0,1.2000000000000002,59.052213890297146,2
900.0,2.5,540.0,5000.0,6.0,344.2463386868493,2
900.0,1.0,540.0,5000.0,6.0,176.1468458962398,2
2700.0,4.5,420.0,500.0,5.4,419.9571355301471,2
2700.0,4.5,420.0,500.0,3.6,285.94130328744023,2
300.0,3.0,180.0,5000.0,2.4000000000000004,153.73337245524317,2
2700.0,2.0,540.0,1000.0,4.800000000000001,236.69205573184115,2
3000.0,5.0,120.0,2000.0,4.199999999999999,119.99999999997482,2
3000.0,3.5,60.0,2000.0,4.800000000000001,59.99999999998908,2
3000.0,1.5,60.0,2000.0,4.199999999999999,59.999999999952585,2
3000.0,4.0,180.0,2000.0,4.800000000000001,179.9999999903832,2
3000.0,5.0,300.0,2000.0,4.800000000000001,300.0000000004568,2
3000.0,3.0,180.0,2000.0,3.0,179.9991474953831,2
3000.0,4.0,240.0,2000.0,1.2000000000000002,90.58462321190488,2
900.0,1.5,480.0,5000.0,1.2000000000000002,48.47215078207837,2
1200.0,3.0,600.0,5000.0,4.800000000000001,308.5165173831876,2
300.0,4.5,120.0,5000.0,1.7999999999999998,119.99996262279883,2
300.0,4.0,120.0,5000.0,4.199999999999999,119.99999999978712,2
300.0,1.5,120.0,5000.0,2.4000000000000004,96.53176980631052,2
2700.0,4.5,300.0,500.0,4.800000000000001,299.9999999999224,2
2700.0,5.0,480.0,1000.0,1.7999999999999998,150.99507400929167,2
2700.0,4.0,480.0,1000.0,3.6,270.22125076110547,2
2700.0,4.5,480.0,1000.0,1.7999999999999998,143.5750412371731,2
2700.0,2.0,480.0,1000.0,1.7999999999999998,88.9346098955481,2
600.0,2.0,600.0,4500.0,4.199999999999999,207.63480782759208,2
1200.0,2.0,540.0,5000.0,0.6000000000000001,29.807974495997662,2
300.0,4.5,60.0,5000.0,3.6,60.00000000027104,2
300.0,2.0,480.0,4500.0,6.0,295.65963918870824,2
