NTP,tRNA,Amino Acids,Creatine_Phosphate,TL Enzymes,Modelled Final Protein,Round #
1.0,1.0,1.0,1.0,1.0,506.96403673663235,0
0.0,1.0,1.0,1.0,1.0,502.9316773048832,0
1.0,0.0,1.0,1.0,1.0,97.51241802898167,0
1.0,1.0,0.0,1.0,1.0,59.99999999900388,0
1.0,1.0,1.0,0.0,1.0,501.1097838471711,0
1.0,1.0,1.0,1.0,0.0,50.77023374094219,0
0.0,0.0,0.0,0.0,0.0,8.981510329249533,0
1.0,0.0,0.0,0.0,0.0,9.701363820700264,0
0.0,1.0,0.0,0.0,0.0,45.882738243188314,0
0.0,0.0,1.0,0.0,0.0,8.98315979463957,0
0.0,0.0,0.0,1.0,0.0,9.712072463339824,0
0.0,0.0,0.0,0.0,1.0,59.99999999987369,0
0.4444444444444445,0.7777777777777777,0.33333333333333337,0.6666666666666666,0.33333333333333337,180.9137613687006,0
0.1111111111111111,0.5555555555555556,1.0,0.22222222222222227,0.6666666666666664,263.5411310537488,0
0.6666666666666667,0.2222222222222222,0.4444444444444445,0.8888888888888888,0.11111111111111112,48.58429874202518,0
0.8888888888888888,0.0,0.6666666666666666,1.0,0.7777777777777778,78.03975593624767,0
0.0,0.1111111111111111,0.6666666666666666,0.11111111111111112,0.5555555555555554,101.1124723967827,0
0.6666666666666667,0.5555555555555556,0.4444444444444445,0.5555555555555556,0.0,38.593627845008726,0
0.8888888888888888,1.0,1.0,0.11111111111111112,0.6666666666666664,351.7618662627985,0
0.3333333333333333,1.0,1.0,1.0,0.0,50.61023262390925,0
0.8888888888888888,0.8888888888888888,0.33333333333333337,0.7777777777777778,0.22222222222222215,144.57497023112538,0
0.7777777777777777,0.2222222222222222,0.22222222222222227,0.33333333333333337,0.11111111111111112,48.39655750231088,0
0.0,1.0,0.0,0.11111111111111112,0.5555555555555554,59.99999999412501,0
0.4444444444444445,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.5555555555555554,231.32726719932305,0
0.7777777777777777,0.6666666666666665,0.4444444444444445,0.11111111111111112,0.5555555555555554,251.05592184441085,0
0.3333333333333333,0.4444444444444445,0.33333333333333337,0.8888888888888888,0.7777777777777778,239.9999999998957,0
0.2222222222222222,0.6666666666666665,0.7777777777777778,0.22222222222222227,0.22222222222222215,124.54317104040236,0
0.6666666666666667,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.33333333333333337,192.64558117878542,0
0.7777777777777777,0.2222222222222222,0.6666666666666666,0.8888888888888888,1.0,242.43070404660352,0
0.0,0.2222222222222222,0.33333333333333337,1.0,0.22222222222222215,72.44088812189977,0
0.1111111111111111,0.6666666666666665,0.7777777777777778,0.4444444444444445,0.5555555555555554,250.06273219890016,0
0.8888888888888888,0.8888888888888888,0.22222222222222227,1.0,0.6666666666666664,179.99999999537582,0
0.3333333333333333,0.1111111111111111,0.33333333333333337,0.33333333333333337,1.0,174.69161591394075,0
0.1111111111111111,0.2222222222222222,0.5555555555555556,1.0,0.7777777777777778,193.24966357787932,0
0.0,0.8888888888888888,0.33333333333333337,0.5555555555555556,0.5555555555555554,239.99999999772317,0
0.1111111111111111,0.6666666666666665,0.8888888888888888,0.5555555555555556,0.11111111111111112,83.7381037785558,0
1.0,0.4444444444444445,0.33333333333333337,1.0,0.0,34.64939851369291,0
0.7777777777777777,0.8888888888888888,0.33333333333333337,0.11111111111111112,0.11111111111111112,95.60120532707774,0
0.2222222222222222,0.8888888888888888,0.5555555555555556,0.4444444444444445,0.7777777777777778,359.99986283073497,0
0.2222222222222222,0.1111111111111111,1.0,0.6666666666666666,0.7777777777777778,140.5805571229564,0
0.7777777777777777,0.1111111111111111,0.8888888888888888,0.33333333333333337,0.33333333333333337,70.50594964819481,0
1.0,1.0,0.0,0.6666666666666666,0.5555555555555554,59.99999999999903,0
0.7777777777777777,0.8888888888888888,0.33333333333333337,0.6666666666666666,1.0,240.0000000002085,0
0.1111111111111111,0.6666666666666665,0.0,0.7777777777777778,0.0,42.01705107390158,0
0.0,0.0,0.6666666666666666,0.5555555555555556,0.11111111111111112,19.300763148217545,0
0.0,0.7777777777777777,1.0,0.6666666666666666,0.11111111111111112,89.91219480218224,0
0.5555555555555556,0.0,0.0,0.0,0.7777777777777778,60.000000000001606,0
0.0,0.5555555555555556,1.0,0.11111111111111112,0.6666666666666664,243.72306922198456,0
0.5555555555555556,0.5555555555555556,0.8888888888888888,0.8888888888888888,1.0,385.7532459322134,0
0.3333333333333333,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,432.0352458347181,0
0.8888888888888888,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.7777777777777778,275.61613454337146,0
0.7777777777777777,1.0,0.6666666666666666,1.0,0.11111111111111112,101.44410514369414,0
0.3333333333333333,0.2222222222222222,1.0,0.6666666666666666,0.5555555555555554,144.9685127693663,0
1.0,0.6666666666666665,0.7777777777777778,0.4444444444444445,0.22222222222222215,126.56342542528435,0
0.1111111111111111,1.0,0.8888888888888888,0.11111111111111112,0.0,49.122444478963864,0
